Transaction ID,Customer ID,Product Segment,Region Assignment,Sales Channel,Units Demanded,Unit Price USD,Discount Decimal,Tax Rate,Shipping Fee,Order Open Date,Order Close Date,Customer Age,Lead Source,Priority Status,Warehouse Code,Return Requested,Manager Review,Ghost Column A,Ghost Column B
TXN-10151,CUST-1405,Smart-Phone X,South,Retail,1,325.5,0.03,0.08,7.48,2025-12-07,2025-12-13,57,NA,Medium,WH-3,False,Rejected,Valid Data,NULL
TXN-10152,CUST-1154,Premium Laptop,south,Online,4,216.63,0.13,0.08,18.57,2025-11-12,2025-11-25,25,Web Search,Low,WH-1,True,Rejected,NULL,NA
TXN-10153,CUST-1272,Smart-Phone X,south,Retail,6,25000,0.01,0.08,-850,2025-10-08,2025-10-18,51,Web Search,High,WH-3,True,Approved,-,NA
TXN-10154,CUST-1236,Smart Watch V2,NORTH,RETAIL,NA,1183.5,0.22,0.08,11.48,2025-05-27,2025-06-15,21,NA,High,WH-5,False,Rejected,-,NA
TXN-10155,CUST-1205,Tablet Ultra,East,RETAIL,6,328.36,0.28,0.08,31.32,2025-11-07,2025-11-22,71,Social Media,Medium,WH-5,False,Rejected,Valid Data,NA
TXN-10156,CUST-1302,Smart Watch V2,West,online,10,822.96,0.08,0.08,44.91,2025-08-15,2025-08-22,48,Email Campaign,Low,WH-1,False,Approved,NULL,NULL
TXN-10157,CUST-1211,Wireless Head-phones,NORTH,online,4,925.86,0.26,0.08,23.07,2025-09-19,2025-09-25,NULL,NA,Low,WH-2,NULL,Rejected,NULL,NULL
TXN-10158,CUST-1122,Smart Watch v2,North,Wholesale,5,323.28,0.09,0.08,19.19,2025-12-04,2025-12-21,72,Email Campaign,Low,WH-4,False,Approved,-,NULL
TXN-10159,CUST-1317,Premium Laptop,South,Retail,2,887.45,0.27,0.08,21.03,2025-12-06,2025-12-17,53,Email Campaign,High,WH-1,True,Pending,NULL,NULL
TXN-10160,CUST-1124,Tablet Ultra,East ,online,9,472.95,0.23,0.08,9.61,2025-02-17,2025-02-25,40,NA,High,WH-2,NULL,Approved,NA,NA
TXN-10161,CUST-1280,Wireless Headphones,West,  Online  ,6,777.15,0.24,0.08,40.33,2025-12-11,2025-12-18,74,Web Search,-,WH-5,True,Pending,NULL,NA
TXN-10162,CUST-1081,Smart Watch V2,East ,RETAIL,3,778.56,0.01,0.08,21.59,2025-03-17,2025-03-25,39,Social Media,Medium,WH-3,False,Rejected,NULL,NA
TXN-10163,CUST-1498,Smart-Phone X,South,Retail,8,666.14,0.29,0.08,20.49,2025-09-01,2025-09-04,69,Web Search,Low,WH-3,True,Rejected,-,NULL
TXN-10164,CUST-1246,Tablet Ultra,South,  Online  ,8,153.83,0.22,0.08,31.39,2025-08-22,2025-09-10,44,NA,Low,WH-2,NULL,Approved,NA,NULL
TXN-10165,CUST-1196,Smart-Phone X,East,Wholesale,6,1010.6,0.09,0.08,22.68,2025-04-10,2025-04-23,38,NA,Low,WH-1,NULL,Pending,NA,Active
TXN-10166,CUST-1033,Wireless Head-phones,NORTH,Online,5,418.9,0.25,0.08,30.93,2025-09-11,2025-09-16,55,NA,High,WH-2,NULL,Approved,-,NA
TXN-10167,CUST-1174,Smart Watch v2, West,Wholesale,6,264.5,0.08,0.08,7.46,2025-12-02,2025-12-06,68,NA,Medium,WH-1,True,Pending,Valid Data,NA
TXN-10168,CUST-1106,Smart Watch v2,South,Wholesale,1,96.89,0.26,0.08,37.55,2025-08-06,2025-08-23,52,Social Media,Urgent,WH-3,False,Pending,NA,NA
TXN-10169,CUST-1416,Wireless Headphones,south,RETAIL,3,729.53,0.03,0.08,42.62,2025-08-26,2025-09-03,37,Web Search,-,WH-5,NULL,Rejected,-,NA
TXN-10170,CUST-1355,smartphone X,NORTH,RETAIL,8,829.2,0.21,0.08,30.95,2025-03-04,2025-03-19,26,Email Campaign,-,WH-5,NULL,Approved,Valid Data,NULL
TXN-10171,CUST-1302,Tablet Ultra,NORTH,RETAIL,2,69.08,0.16,0.08,43.18,2025-12-08,2025-12-26,39,Referral,-,WH-2,True,Rejected,NA,NULL
TXN-10172,CUST-1220,Smart Watch v2,South,Online,5,638.91,0.03,0.08,11.06,2025-11-01,2025-11-16,65,Email Campaign,-,WH-3,False,Rejected,-,Active
TXN-10173,CUST-1401,Wireless Head-phones,North,  Online  ,6,310.47,0.07,0.08,24.1,2025-11-10,2025-11-27,35,NA,Low,WH-5,False,Approved,Valid Data,NA
TXN-10174,CUST-1222,Wireless Head-phones,East,Online,7,791.95,0,0.08,29.07,2025-08-07,2025-08-25,39,NA,Medium,WH-3,False,Pending,NULL,NA
TXN-10175,CUST-1290,Smart-Phone X,south,Online,2,250.52,0.14,0.08,28.27,2025-08-17,2025-09-02,45,Social Media,-,WH-5,False,Pending,NULL,NA
TXN-10176,CUST-1403,Wireless Head-phones,East ,  Online  ,9,844.58,0.09,0.08,21.06,2025-08-19,2025-08-27,68,NA,Medium,WH-1,False,Approved,NA,NULL
TXN-10177,CUST-1175,Tablet Ultra,East,Wholesale,9,494.75,0.18,0.08,18.52,2025-11-23,2025-12-10,68,NA,Medium,WH-4,NULL,Approved,NULL,NULL
TXN-10178,CUST-1278,Smart Watch v2,south,online,4,1127.24,0.09,0.08,10.07,2025-09-06,2025-09-15,57,Referral,Medium,WH-2,True,Pending,NULL,NA
TXN-10179,CUST-1355,Tablet Ultra,East ,online,4,208.15,0.09,0.08,20.67,2025-08-14,2025-08-24,50,Email Campaign,Medium,WH-3,True,Rejected,-,NULL
TXN-10180,CUST-1120,smartphone X, West,  Online  ,6,442.23,0.22,0.08,11.51,2025-05-01,2025-05-12,57,Web Search,Low,WH-2,True,Rejected,Valid Data,NULL
TXN-10181,CUST-1088,Smart-Phone X,East,online,3,180.49,0.01,0.08,34.37,2025-10-04,2025-10-09,23,NA,Medium,WH-1,NULL,Rejected,NULL,NULL
TXN-10182,CUST-1339,Tablet Ultra,NORTH,  Online  ,9,1113.4,0.27,0.08,13.35,2025-04-29,2025-05-04,45,Email Campaign,Urgent,WH-2,NULL,Rejected,NA,NULL
TXN-10183,CUST-1342,Premium Laptop,North,online,9,1058.94,0.26,0.08,7.34,2025-12-28,2026-01-11,19,Referral,Medium,WH-1,True,Approved,-,NULL
TXN-10184,CUST-1039,Tablet Ultra,East,Wholesale,4,346.63,0.2,0.08,27.09,2025-07-28,2025-08-12,72,Social Media,-,WH-5,True,Approved,Valid Data,NULL
TXN-10185,CUST-1378,Wireless Head-phones,East,online,9,808.98,0.18,0.08,28.81,2025-08-01,2025-08-15,-,Web Search,Urgent,WH-4,False,Pending,NA,NA
TXN-10186,CUST-1476,Smart Watch V2,East,  Online  ,3,989.81,0.27,0.08,39.88,2025-07-19,2025-08-07,69,Social Media,Medium,WH-4,NULL,Approved,NA,NA
TXN-10187,CUST-1364,Smart Watch V2,East ,Retail,3,688.48,0.06,0.08,28.08,2025-12-23,2026-01-11,58,Referral,High,WH-4,False,Pending,NULL,NULL
TXN-10188,CUST-1293,Smart Watch v2,NORTH,  Online  ,10,659.1,0.02,0.08,18.82,2025-07-14,2025-07-26,59,Email Campaign,-,WH-3,False,Pending,-,NA
TXN-10189,CUST-1428,Smart Watch v2,North,Retail,3,328.13,0.07,0.08,37.12,2025-06-02,2025-06-16,22,Web Search,High,WH-5,False,Approved,NA,NULL
TXN-10190,CUST-1249,Premium Laptop,south,  Online  ,10,157.07,0.24,0.08,26.61,2025-10-03,2025-10-21,26,Web Search,Low,WH-4,False,Rejected,NULL,NA
TXN-10191,CUST-1058,Tablet Ultra,West,RETAIL,4,1081.8,0.01,0.08,8.17,2025-11-05,2025-11-21,70,Web Search,-,WH-4,True,Rejected,-,NULL
TXN-10192,CUST-1303,Smart-Phone X,East ,RETAIL,7,1085.48,0.17,0.08,27.63,2025-04-23,2025-05-09,70,Social Media,-,WH-3,False,Pending,-,NULL
TXN-10193,CUST-1305,Wireless Head-phones, West,Online,9,778.07,0.3,0.08,41.32,2025-01-15,2025-01-28,38,Web Search,Medium,WH-5,False,Pending,NULL,NULL
TXN-10194,CUST-1237,Smart-Phone X,East,Retail,8,439.88,0.26,0.08,20.85,2025-03-26,2025-03-31,22,Email Campaign,High,WH-3,NULL,Rejected,NA,NULL
TXN-10195,CUST-1166,Premium Laptop, West,Online,3,451.59,0.16,0.08,16.85,2025-11-15,2025-11-28,38,Referral,Medium,WH-1,False,Pending,Valid Data,NULL
TXN-10196,CUST-1284,Wireless Head-phones,south,RETAIL,5,884.85,0.02,0.08,10.74,2025-10-31,2025-11-01,20,Referral,Low,WH-3,True,Rejected,-,NULL
TXN-10197,CUST-1049,Wireless Head-phones, West,RETAIL,NA,1081.68,0.25,0.08,11.06,2025-02-12,2025-02-17,58,Web Search,Low,WH-1,True,Approved,NULL,NULL
TXN-10198,CUST-1420,Smart-Phone X,NORTH,Wholesale,5,1070.15,0.18,0.08,22.31,2025-08-25,2025-09-03,53,NA,High,WH-5,NULL,Rejected,NULL,NULL
TXN-10199,CUST-1227,Premium Laptop,NORTH,  Online  ,10,946.86,0.03,0.08,28.83,2025-07-14,2025-07-29,61,NA,Medium,WH-4,True,Pending,Valid Data,NULL
TXN-10200,CUST-1090,Smart Watch V2,East ,  Online  ,2,788.34,0.03,0.08,8.22,2025-06-17,2025-06-30,37,Email Campaign,-,WH-3,True,Pending,Valid Data,NULL
TXN-10201,CUST-1157,Premium Laptop,West,online,7,146.76,0.27,0.08,42.58,2025-05-23,2025-06-06,51,Social Media,High,WH-5,False,Pending,NA,NULL
TXN-10202,CUST-1489,Premium Laptop,NORTH,online,8,235.87,0.2,0.08,35.21,2025-05-10,2025-05-26,42,Web Search,Urgent,WH-2,NULL,Approved,NULL,NA
TXN-10203,CUST-1207,smartphone X,South,Wholesale,4,1083.34,0.25,0.08,28.46,2025-01-10,2025-01-12,57,Email Campaign,Low,WH-2,True,Pending,NULL,NA
TXN-10204,CUST-1035,Wireless Headphones,NORTH,online,3,747.39,0.26,0.08,38.14,2025-06-29,2025-07-02,49,Referral,-,WH-1,False,Approved,Valid Data,NA
TXN-10205,CUST-1306,Wireless Head-phones,East ,Retail,7,60.58,0.17,0.08,8.21,2025-11-30,2025-12-01,72,Email Campaign,Urgent,WH-5,NULL,Rejected,NA,NULL
TXN-10206,CUST-1055,smartphone X,south,RETAIL,4,166.69,0.16,0.08,24.07,2025-05-07,2025-05-08,32,Web Search,Low,WH-5,NULL,Rejected,NULL,Active
TXN-10207,CUST-1350,Smart Watch v2,South,  Online  ,2,813.03,0.13,0.08,30.2,2025-11-15,2025-11-20,75,NA,-,WH-2,NULL,Approved,-,NULL
TXN-10208,CUST-1416,Wireless Headphones,South,RETAIL,5,55.82,0.1,0.08,38.15,2025-08-31,2025-09-19,46,Email Campaign,-,WH-5,NULL,Pending,Valid Data,NA
TXN-10209,CUST-1305,smartphone X,South,Wholesale,7,234.93,0.13,0.08,36.34,2025-04-22,2025-05-01,36,NA,-,WH-3,NULL,Rejected,NA,NULL
TXN-10210,CUST-1394,Smart Watch v2,West,Online,10,681.04,0.23,0.08,16.08,2025-07-08,2025-07-28,27,Social Media,Medium,WH-5,NULL,Approved,NA,NULL
TXN-10211,CUST-1419,Smart-Phone X,South,Retail,3,845.68,0.18,0.08,42.64,2025-02-28,2025-03-06,26,Referral,High,WH-4,True,Rejected,-,NA
TXN-10212,CUST-1194,Tablet Ultra,East,Wholesale,3,799.76,0.27,0.08,9.97,2025-06-09,2025-06-10,50,NA,High,WH-5,False,Pending,Valid Data,NA
TXN-10213,CUST-1167,smartphone X,North,online,6,307.91,0.13,0.08,40.01,2025-06-09,2025-06-22,63,Email Campaign,Medium,WH-3,NULL,Pending,NA,NULL
TXN-10214,CUST-1253,smartphone X,South,Wholesale,NULL,869.01,0.18,0.08,43.84,2025-07-23,2025-07-30,41,Referral,Medium,WH-1,True,Approved,Valid Data,NA
TXN-10215,CUST-1330,Wireless Head-phones,NORTH,Online,9,322.84,0.19,0.08,12.09,2025-02-08,2025-02-16,22,Referral,Urgent,WH-5,False,Pending,Valid Data,NA
TXN-10216,CUST-1338,Smart Watch V2, West,RETAIL,10,424.21,0.18,0.08,33.88,2025-02-22,2025-03-04,69,NA,Urgent,WH-4,True,Pending,NA,NULL
TXN-10217,CUST-1031,smartphone X,North,RETAIL,8,908.47,0.21,0.08,6.61,2025-12-17,2025-12-21,63,Web Search,Medium,WH-2,True,Approved,-,NA
TXN-10218,CUST-1046,Tablet Ultra,East ,RETAIL,2,797.08,0.07,0.08,21.22,2025-10-17,2025-10-29,70,NA,High,WH-2,False,Pending,Valid Data,NA
TXN-10219,CUST-1111,smartphone X,East,RETAIL,10,1026.61,0.15,0.08,25.65,2025-09-30,2025-10-12,26,Referral,Urgent,WH-2,NULL,Approved,NULL,NULL
TXN-10220,CUST-1418,Wireless Headphones, West,RETAIL,2,806.25,0.03,0.08,28.23,2025-02-05,2025-02-16,22,Web Search,Urgent,WH-2,False,Rejected,Valid Data,NULL
TXN-10221,CUST-1071,Wireless Headphones, West,online,6,703.55,0.12,0.08,42.44,2025-01-07,2025-01-23,56,Web Search,Low,WH-4,False,Pending,Valid Data,NA
TXN-10222,CUST-1454,Smart Watch v2,South,Wholesale,1,157.73,0.15,0.08,31.89,2025-02-24,2025-03-08,71,NA,-,WH-1,NULL,Approved,-,NA
TXN-10223,CUST-1297,Tablet Ultra,East ,Wholesale,5,472.87,0.2,0.08,24.25,2025-11-22,2025-12-07,58,Referral,Low,WH-3,False,Rejected,NULL,Active
TXN-10224,CUST-1462,Smart Watch v2,North,online,8,354.98,0.29,0.08,37.39,2025-12-29,2026-01-04,23,Social Media,Low,WH-5,True,Rejected,NULL,NULL
TXN-10225,CUST-1386,Tablet Ultra,West,Wholesale,3,330.59,0.18,0.08,43.02,2025-09-25,2025-10-04,65,Referral,Medium,WH-4,True,Rejected,-,NULL
TXN-10226,CUST-1325,Smart-Phone X,North,Retail,8,1168.96,0.22,0.08,5.88,2025-11-12,2025-11-30,-,Web Search,High,WH-5,NULL,Rejected,-,NA
TXN-10227,CUST-1414,smartphone X,East ,Retail,4,25000,0.15,0.08,-850,2025-09-05,2025-09-24,44,Web Search,High,WH-3,NULL,Pending,NA,NULL
TXN-10228,CUST-1000,Smart-Phone X,south,Online,2,1075.85,0.19,0.08,8.45,2025-05-18,2025-05-26,28,Web Search,Urgent,WH-2,False,Rejected,-,NULL
TXN-10229,CUST-1387,Tablet Ultra,West,  Online  ,10,775.81,0.02,0.08,37.58,2025-02-14,2025-03-01,53,Social Media,Medium,WH-4,False,Pending,NULL,NULL
TXN-10230,CUST-1075,Wireless Head-phones,North,  Online  ,6,964.03,0.08,0.08,16.21,2025-05-05,2025-05-24,19,Referral,-,WH-4,False,Pending,NA,NA
TXN-10231,CUST-1338,Smart Watch V2, West,Retail,8,628.03,0.11,0.08,10.29,2025-11-09,2025-11-20,67,Email Campaign,Low,WH-4,False,Rejected,-,NULL
TXN-10232,CUST-1076,Smart Watch v2,East,online,7,713.44,0.14,0.08,22.59,2025-01-15,2025-01-26,51,Web Search,High,WH-3,NULL,Approved,NULL,NULL
TXN-10233,CUST-1231,Wireless Head-phones,West,RETAIL,2,616.4,0.01,0.08,30.76,2025-04-04,2025-04-16,60,Web Search,-,WH-5,NULL,Approved,NULL,NULL
TXN-10234,CUST-1272,Premium Laptop,East,Wholesale,5,274.53,0.04,0.08,20.24,2025-05-13,2025-06-02,68,Social Media,Medium,WH-2,NULL,Rejected,NA,NA
TXN-10235,CUST-1149,Smart Watch V2,South,RETAIL,5,880.82,0.08,0.08,7.18,2025-12-26,2026-01-13,40,Email Campaign,Urgent,WH-1,NULL,Pending,-,NULL
TXN-10236,CUST-1199,Wireless Headphones,south,RETAIL,9,372.89,0.29,0.08,28.98,2025-01-06,2025-01-13,38,Email Campaign,Low,WH-4,True,Rejected,NA,NA
TXN-10237,CUST-1315,smartphone X,East,Wholesale,5,77.96,0.1,0.08,41.1,2025-02-13,2025-02-27,41,Email Campaign,-,WH-2,NULL,Pending,NA,NULL
TXN-10238,CUST-1295,Wireless Headphones,south,Online,2,792.29,0.14,0.08,20.33,2025-09-08,2025-09-16,35,Email Campaign,High,WH-1,True,Pending,-,NULL
TXN-10239,CUST-1228,Smart Watch v2,North,Wholesale,999,253.68,0.06,0.08,13.65,2025-12-20,2026-01-05,42,Social Media,-,WH-4,True,Pending,-,NULL
TXN-10240,CUST-1100,Smart Watch V2,East ,Wholesale,4,1131.53,0.18,0.08,22.7,2025-08-18,2025-08-21,54,NA,Medium,WH-4,False,Approved,NULL,NA
TXN-10241,CUST-1105,Tablet Ultra, West,Retail,4,1147.02,0.08,0.08,6.93,2025-05-31,2025-06-08,38,NA,Medium,WH-2,True,Pending,NA,NA
TXN-10242,CUST-1348,Wireless Head-phones,East ,Online,5,1102.09,0.06,0.08,37.82,2025-06-06,2025-06-18,23,Web Search,Urgent,WH-5,False,Rejected,Valid Data,NULL
TXN-10243,CUST-1449,Smart-Phone X,East,Wholesale,8,475.68,0.15,0.08,38.05,2025-08-31,2025-09-12,67,Referral,Urgent,WH-2,True,Approved,NA,NA
TXN-10244,CUST-1162,Wireless Headphones,south,Wholesale,10,67.78,0,0.08,28.52,2025-08-06,2025-08-24,65,Referral,High,WH-1,NULL,Pending,-,NULL
TXN-10245,CUST-1153,Smart Watch V2,South,online,9,1117.57,0,0.08,19.12,2025-06-19,2025-07-04,75,Email Campaign,Medium,WH-3,False,Pending,NA,NA
TXN-10246,CUST-1291,Wireless Headphones,south,online,7,542.41,0.07,0.08,36.99,2025-05-19,2025-05-27,33,Email Campaign,High,WH-1,True,Pending,NULL,NULL
TXN-10247,CUST-1406,Wireless Head-phones,West,Retail,NULL,1161.65,0.01,0.08,27.19,2025-03-03,2025-03-14,43,Referral,Urgent,WH-5,False,Approved,NULL,NULL
TXN-10248,CUST-1467,Premium Laptop,South,Retail,2,1158.16,0.03,0.08,38.04,2025-03-03,2025-03-09,73,NA,Low,WH-1,NULL,Pending,Valid Data,NULL
TXN-10249,CUST-1347,Premium Laptop,NORTH,Wholesale,2,1030.96,0.1,0.08,30.26,2025-04-09,2025-04-25,46,Referral,Medium,WH-4,True,Pending,NULL,NA
TXN-10250,CUST-1155,Premium Laptop,NORTH,Wholesale,4,388.62,0.24,0.08,36.38,2025-05-22,2025-06-08,59,Email Campaign,Urgent,WH-5,False,Approved,-,Active
TXN-10251,CUST-1470,Tablet Ultra, West,RETAIL,10,492.86,0.17,0.08,28.94,2025-11-02,2025-11-06,22,Social Media,Medium,WH-5,True,Rejected,-,NULL
TXN-10252,CUST-1482,Wireless Head-phones,NORTH,Online,7,1028.81,0.15,0.08,21.57,2025-04-10,2025-04-22,31,Email Campaign,Urgent,WH-2,False,Rejected,NULL,NULL
TXN-10253,CUST-1479,Smart Watch v2,NORTH,Retail,1,414.46,0.09,0.08,43.32,2025-04-02,2025-04-20,68,Web Search,Low,WH-3,False,Approved,NA,NA
TXN-10254,CUST-1222,Wireless Head-phones,West,  Online  ,8,244.92,0.28,0.08,26.64,2025-03-06,2025-03-08,31,Referral,Urgent,WH-2,NULL,Approved,Valid Data,NULL
TXN-10255,CUST-1367,Wireless Headphones,North,Wholesale,10,690.32,0.12,0.08,29.2,2025-10-11,2025-10-16,59,Social Media,Low,WH-4,NULL,Approved,-,NULL
TXN-10256,CUST-1468,smartphone X,East ,Retail,1,1126.58,0.03,0.08,13.82,2025-11-23,2025-12-09,29,Social Media,Medium,WH-3,True,Rejected,NA,NA
TXN-10257,CUST-1176,Tablet Ultra,West,Online,7,850.43,0.19,0.08,30.03,2025-02-22,2025-03-13,19,Web Search,-,WH-3,NULL,Rejected,NULL,NULL
TXN-10258,CUST-1045,Smart Watch V2,NORTH,Retail,1,705.57,0.03,0.08,27.86,2025-05-26,2025-06-10,29,Email Campaign,Urgent,WH-5,False,Pending,-,NA
TXN-10259,CUST-1298,Smart Watch v2,North,RETAIL,3,161.75,0.1,0.08,12.39,2025-06-24,2025-06-26,54,Email Campaign,Low,WH-3,False,Pending,NULL,NA
TXN-10260,CUST-1004,Premium Laptop, West,RETAIL,NA,757.26,0.15,0.08,7.38,2025-05-10,2025-05-26,31,NA,Urgent,WH-4,False,Approved,NA,NA
TXN-10261,CUST-1313,Smart Watch v2, West,Retail,7,1188.56,0.26,0.08,29.17,2025-02-28,2025-03-13,74,NA,High,WH-5,False,Rejected,-,NULL
TXN-10262,CUST-1261,Wireless Head-phones,North,Online,8,211.1,0.15,0.08,35.55,2025-09-09,2025-09-11,24,Referral,Medium,WH-5,NULL,Rejected,NULL,NA
TXN-10263,CUST-1206,Wireless Head-phones,south,RETAIL,5,646.08,0.21,0.08,25.94,2025-03-19,2025-04-07,69,Referral,High,WH-5,True,Pending,NULL,Active
TXN-10264,CUST-1433,smartphone X,North,Online,6,1058.98,0.3,0.08,14.07,2025-06-05,2025-06-13,72,Social Media,-,WH-1,NULL,Approved,-,NA
TXN-10265,CUST-1065,Tablet Ultra, West,RETAIL,4,901.88,0.04,0.08,31.66,2025-03-02,2025-03-16,58,Email Campaign,Urgent,WH-4,False,Pending,Valid Data,NULL
TXN-10266,CUST-1436,Wireless Head-phones,south,RETAIL,1,851.57,0.08,0.08,8.2,2025-11-07,2025-11-27,53,Referral,High,WH-2,True,Pending,NA,NA
TXN-10267,CUST-1150,Tablet Ultra,NORTH,Retail,5,857.86,0.12,0.08,22.67,2025-04-26,2025-05-09,33,Social Media,Urgent,WH-2,False,Rejected,NULL,NA
TXN-10268,CUST-1031,Smart-Phone X,south,Online,3,463.41,0.13,0.08,11.53,2025-08-19,2025-08-29,38,Social Media,Medium,WH-2,True,Rejected,NULL,NA
TXN-10269,CUST-1189,Smart Watch V2,South,online,9,387.63,0.12,0.08,12.38,2025-10-29,2025-11-08,62,Social Media,High,WH-4,True,Rejected,NA,NULL
TXN-10270,CUST-1461,Wireless Headphones,North,Online,7,980.77,0.27,0.08,13.09,2025-10-19,2025-11-08,68,Web Search,High,WH-2,NULL,Rejected,NA,NULL
TXN-10271,CUST-1281,Smart Watch v2,south,Wholesale,3,981.63,0.21,0.08,20.47,2025-02-20,2025-02-27,75,NA,-,WH-2,NULL,Pending,-,NA
TXN-10272,CUST-1495,Premium Laptop,East,Retail,2,1047.13,0.18,0.08,7.05,2025-11-17,2025-11-20,38,Web Search,-,WH-4,NULL,Rejected,NULL,Active
TXN-10273,CUST-1027,Wireless Head-phones,East ,Wholesale,10,1100.23,0.09,0.08,20.91,2025-03-22,2025-04-09,37,Email Campaign,Medium,WH-1,NULL,Pending,NA,NA
TXN-10274,CUST-1000,smartphone X,south,RETAIL,4,638.04,0.25,0.08,25.47,2025-02-08,2025-02-22,25,Social Media,-,WH-4,True,Rejected,Valid Data,NULL
TXN-10275,CUST-1360,Smart Watch V2,North,online,5,626.74,0.29,0.08,24.33,2025-08-19,2025-09-04,59,Social Media,Low,WH-5,False,Pending,-,NULL
TXN-10276,CUST-1286,Smart Watch V2,South,  Online  ,2,968.04,0.25,0.08,20.31,2025-05-30,2025-06-09,65,Email Campaign,Low,WH-5,True,Pending,NA,NA
TXN-10277,CUST-1420,Smart Watch v2,East ,online,6,797.46,0,0.08,38.57,2025-12-28,2026-01-12,32,Referral,Medium,WH-5,False,Pending,NA,NA
TXN-10278,CUST-1183,Wireless Headphones, West,RETAIL,3,857.26,0.19,0.08,10.81,2025-02-06,2025-02-15,43,Web Search,Low,WH-1,False,Rejected,-,NA
TXN-10279,CUST-1056,Smart Watch v2,West,Retail,4,965.16,0.02,0.08,25.23,2025-11-17,2025-11-24,19,Email Campaign,High,WH-2,NULL,Rejected,-,NULL
TXN-10280,CUST-1440,smartphone X,South,online,8,1073.51,0.08,0.08,7.48,2025-08-06,2025-08-14,34,Referral,Medium,WH-2,True,Rejected,-,NA
TXN-10281,CUST-1144,Smart-Phone X,East,Wholesale,8,438.69,0.02,0.08,7.85,2025-11-28,2025-12-07,54,Email Campaign,Medium,WH-2,True,Rejected,NA,NULL
TXN-10282,CUST-1443,Wireless Head-phones,East ,Online,3,481.92,0.18,0.08,27.95,2025-03-14,2025-03-20,67,Referral,High,WH-4,False,Pending,NA,NULL
TXN-10283,CUST-1015,smartphone X,South,  Online  ,6,158.08,0.21,0.08,27.64,2025-06-07,2025-06-26,63,Referral,High,WH-5,NULL,Pending,-,NULL
TXN-10284,CUST-1120,Wireless Headphones, West,  Online  ,NULL,715.02,0.03,0.08,40.12,2025-05-28,2025-06-12,29,Email Campaign,Low,WH-1,False,Approved,-,NA
TXN-10285,CUST-1221,Smart Watch v2,North,Online,9,91.33,0.12,0.08,27.31,2025-12-19,2026-01-01,56,NA,Medium,WH-1,False,Pending,Valid Data,NA
TXN-10286,CUST-1359,Wireless Headphones,East,online,9,585.44,0.14,0.08,43.39,2025-05-20,2025-06-05,73,Email Campaign,Low,WH-4,NULL,Rejected,Valid Data,NULL
TXN-10287,CUST-1302,Smart Watch V2,NORTH,online,9,674.04,0.11,0.08,6.95,2025-08-13,2025-08-15,18,Email Campaign,Low,WH-3,True,Approved,NA,NA
TXN-10288,CUST-1201,Premium Laptop,West,online,7,379.52,0.04,0.08,8.92,2025-08-10,2025-08-30,29,Email Campaign,High,WH-3,True,Pending,NULL,NULL
TXN-10289,CUST-1320,Premium Laptop, West,Wholesale,2,729.46,0.13,0.08,6.76,2025-05-09,2025-05-17,28,NA,Low,WH-5,NULL,Rejected,NA,NULL
TXN-10290,CUST-1162,Smart-Phone X,East ,Online,2,85.08,0.23,0.08,12.41,2025-12-12,2025-12-31,33,Social Media,High,WH-4,False,Rejected,-,NULL
TXN-10291,CUST-1364,Smart Watch V2,south,Retail,7,92.95,0.02,0.08,26.65,2025-10-28,2025-11-06,56,NA,Low,WH-1,NULL,Approved,-,NA
TXN-10292,CUST-1195,Smart-Phone X,NORTH,Wholesale,3,995.99,0.02,0.08,30.82,2025-10-23,2025-10-29,51,Referral,Medium,WH-5,False,Pending,NA,NULL
TXN-10293,CUST-1207,Premium Laptop,south,  Online  ,9,464.22,0.11,0.08,6.82,2025-08-29,2025-09-13,64,Email Campaign,Medium,WH-3,False,Rejected,-,NA
TXN-10294,CUST-1195,Smart Watch v2,East ,  Online  ,3,196.12,0.28,0.08,42.84,2025-05-23,2025-06-11,49,Social Media,High,WH-4,False,Approved,-,NULL
TXN-10295,CUST-1222,Tablet Ultra,East,Online,2,650.58,0.2,0.08,38.69,2025-08-12,2025-08-28,70,Web Search,-,WH-4,NULL,Approved,NA,NULL
TXN-10296,CUST-1279,Wireless Head-phones,NORTH,Wholesale,5,935.49,0.2,0.08,16.86,2025-02-16,2025-03-02,55,Social Media,High,WH-5,False,Pending,-,NA
TXN-10297,CUST-1108,Wireless Headphones,South,Online,2,298.19,0.11,0.08,8.09,2025-06-20,2025-06-24,51,NA,Low,WH-3,NULL,Rejected,NA,NA
TXN-10298,CUST-1339,smartphone X, West,  Online  ,4,766.32,0.18,0.08,11.8,2025-03-24,2025-04-09,27,Social Media,Medium,WH-3,True,Pending,-,NULL
TXN-10299,CUST-1088,smartphone X, West,Retail,1,148.15,0,0.08,10.08,2025-05-28,2025-06-10,-,Email Campaign,High,WH-1,True,Approved,NA,NULL
TXN-10300,CUST-1243,Smart-Phone X,East,  Online  ,3,109.43,0.19,0.08,9.93,2025-10-09,2025-10-12,41,Web Search,-,WH-4,True,Approved,NA,NA
TXN-10301,CUST-1071,Tablet Ultra,East,Online,5,661.06,0.27,0.08,25.74,2025-06-11,2025-06-15,68,Referral,Urgent,WH-4,True,Approved,-,Active
TXN-10302,CUST-1096,Smart-Phone X,south,Wholesale,NULL,671.73,0.18,0.08,14.83,2025-07-26,2025-07-27,21,Web Search,Urgent,WH-4,True,Approved,Valid Data,NULL
